res_id,menu,price
290,#함박카레+버터새우구이,"11,500원"
290,#함박카레+치킨가라아게,"11,500원"
290,#함박카레+프리미엄소세지,"11,000원"
290,#모다카레+돈가츠,"10,000원"
290,#모다카레+치즈카츠,"10,000원"
290,#크림카레+돈카츠,"10,500원"
291,A코스(제육+생선구이),"13,000원"
291,B코스(소불고기+생선구이),"15,000원"
291,제육쌈밥,"9,000원"
291,오징어제육,"11,000원"
291,버섯소불고기,"13,000원"
291,생삼겹살,"13,000원"
292,아메리카노,"3,500원"
292,카페라떼,"4,000원"
292,콜드브루,"4,500원"
292,카카오초콜릿라떼,"4,800원"
292,상큼발랄비타민워터,"4,800원"
292,자몽블랙티,"5,000원"
293,육회비빔라면,"8,000원"
293,육회비빔밥,"10,000원"
293,국내산 삼겹살,변동
293,육회 냉면,"8,000원"
293,한우 육회 200g,"20,000원"
294,홍콩유학식,"12,000원"
294,라임/레몬 고량주 하이볼,"7,000원"
294,영춘권-유자새우스프링롤,"6,000원"
294,그린 플레이트,"12,000원"
294,마라게티-마라파스타,"15,000원"
294,XO새우튀김,"15,000원"
294,내추럴와인,변동
294,코코넛 소고기 갈비찜,변동
294,고수진토닉,"15,000원"
295,이태리 치킨스튜 (2인),"28,000원"
295,타이 치킨스튜 (2인),"30,000원"
295,토마토갈릭 치킨스튜 (2인),"30,000원"
295,갈릭 치킨스튜 (2인),"26,000원"
296,원조백순대(2인분),"16,000원"
296,순대곱창(2인분),"16,000원"
296,곱창볶음(2인분),"18,000원"
296,볶음밥,"2,000원"
299,소한마리 모듬 (1.100g),"160,000원"
299,와규 소고기 모듬 (450g),"65,000원"
299,호르몬 모듬 (양대창 450g),"65,000원"
299,갈비살,"25,000원"
299,차돌박이,"22,000원"
299,부채살,"28,000원"
299,살치살,"39,000원"
299,꽃등심,"29,000원"
299,생등심,"26,000원"
299,눈꽃살,"39,000원"
299,간장특양,"28,000원"
299,간장대창,"26,000원"
299,미소대창,"26,000원"
299,미소곱창,"26,000원"
299,육회,"25,000원"
300,양꼬치,"11,000원"
300,왕갈비,"25,000원"
300,냉면,"5,000원"
300,마라 양꼬치,"13,000원"
300,유린기,"15,000원"
300,새우볶음밥,"7,000원"
300,마파두부,"10,000원"
301,사시미모리아와세,"30,000원"
301,청어오일파스타,"22,000원"
301,멘치가츠,"14,000원"
301,살치살 우니,"33,000원"
301,우니뇨끼,"25,000원"
301,프로슈토케이크,"18,000원"
301,고등어시메사바,"20,000원"
301,도미 카르파치오,"16,000원"
302,Carne Asada Taco,"9,000원"
302,Carnitas Taco,"9,000원"
302,Chorizo Taco,"9,000원"
302,Chicken Taco,"9,000원"
302,Shrimp Taco,"10,000원"
303,라구 ( Ragù),"29,000원"
303,뇨키 (Gnocchi di patate),"28,000원"
303,삼배체굴(ostrica),"9,000원"
303,그라브락스카르파쵸(salmon),"14,000원"
303,카치오페페 (Cacio e pepe),"23,000원"
303,보타르가 디 무기네 (Bottar ga di Muggine),"25,000원"
303,크림 리모네 (Crema di limone),"27,000원"
303,알프레도 모렐 (Alfredo morille),"35,000원"
303,트러플 (Truffe),"36,000원"
303,노르마 (Norma),"24,000원"
303,까르보나라 (Carbonara),"26,000원"
303,T본 스테이크 (T - Bone Steak)  100g(최소주문단위 700g 이상이며 매장 상황에 따라 유동적),"15,000원"
303,L본 스테이크 (L - Bone Steak)  100g(최소주문단위 700g 이상이며 매장 상황에 따라 유동적),"13,000원"
303,밀레폴리에 (Millefoglie),"10,000원"
303,깔라마리,"15,000원"
305,한우모둠구이,"37,000원"
305,술래양념정식,"32,000원"
305,왕양념갈비정식,"40,000원"
305,평일)술래정식,"23,000원"
305,평일)갈비탕정식,"15,000원"
305,한우모듬구이정식,"40,000원"
305,한우스페셜,"51,000원"
305,한우생등심,"43,000원"
305,한우 모둠구이,"37,000원"
305,왕양념갈비,"38,000원"
306,살몬스피나치 스파게티니,"16,000원"
306,피렌체식 티본스테이크,"69,000원"
306,시저샐러드,"16,000원"
306,리코타 치즈 샐러드,"15,000원"
306,카프레제 샐러드,"14,000원"
306,버섯아란치니볼,"15,000원"
306,페스카토레 파스타,"16,000원"
306,포모도로 파스타,"14,000원"
306,봉골레,"15,000원"
306,감베리페스토링귀네,"16,000원"
306,리가토니고르곤졸라크림파스타,"16,000원"
306,아라고스타페투치네,"23,000원"
306,버터통오징어 먹물 리조또,"23,000원"
306,풍기만조크림리조또,"23,000원"
306,마르게리따 피자,"15,000원"
307,크림모카,"5,500원"
307,굴뚝빵,"6,500원"
307,아메리카노,"4,000원"
307,수제청 차/에이드,"5,500원"
307,아인슈페너,"5,500원"
307,스티븐스미스티,"5,500원"
307,그레벤슈타이너 맥주,"9,000원"
308,쑥 단팥 설기케이크,"7,500원"
308,얼그레이치즈 설기케이크,"7,300원"
308,흑임자 롤떡,"6,000원"
308,단호박 쌀크럼블 설기케이크,"7,000원"
308,라즈베리 설기,"6,500원"
308,달첨식혜,"6,500원"
309,생선회 모둠 (중),"58,000원"
309,해산물 모둠 (중),"62,000원"
309,랍스터 버터구이,"36,000원"
309,완도 전복,"30,000원"
309,거제도 돌멍게,"20,000원"
309,통영 해삼,"17,000원"
309,삼천포 개불,"20,000원"
309,독도 꽃새우,"30,000원"
309,성게알,"28,000원"
309,동해 참문어 숙회,"33,000원"
309,여수 돌문어 숙회,"22,000원"
309,태안 참소라 숙회,"26,000원"
309,통영 뿔소라 숙회,"25,000원"
309,박달 대게 찜,"60,000원"
309,수산 씨푸드 샐러드,"25,000원"
311,치즈 플레이트,"14,000원"
311,와인보틀,변동
311,카프레제,"9,000원"
312,삼선 짬뽕,"8,000원"
312,외래향탕수육 ,"23,000원"
312,짜장면,"6,000원"
312,삼선 하얀짬뽕,"8,000원"
312,외래향특면,"10,000원"
312,우육탕면,"10,000원"
312,중국냉면,"12,000원"
312,볶음면,"10,000원"
312,유산슬,"30,000원"
312,팔보채,"35,000원"
312,어향동고 ,"50,000원"
312,전가복,"65,000원"
312,칠리새우,"33,000원"
312,크림새우,"33,000원"
312,유린기,"28,000원"
313,곱창구이 (2인),"50,000원"
313,곱창모듬구이,"42,000원"
313,막창구이,"50,000원"
313,염통구이,"35,000원"
313,대창구이,"44,000원"
316,계절과일수플레,"14,000원"
316,초코딸기수플레,"14,000원"
316,바닐라수플레,"11,000원"
316,얼그레이수플레,"11,000원"
316,카스테라수플레,"12,000원"
316,호떡수플레,"12,000원"
316,브라운치즈수플레,"13,000원"
316,에그베이컨수플레,"13,000원"
316,수플레오믈렛,"13,000원"
316,수플레푸딩,"6,000원"
316,초코수플레,"12,000원"
318,"조선통고기김치찌개, 찜닭, 삼겹살조림, 초콜릿육첩반상",변동
319,풍기피자,"16,000원"
319,판체타 까르보,"15,000원"
319,봉골레 파스타,"15,000원"
319,브리치즈구이,"15,000원"
319,파고피자,"16,000원"
319,와인,변동
319,푸르가토리 에그스튜,"19,000원"
319,멜란자네,"15,000원"
319,바질 부라타,"15,000원"
319,버터크림뇨끼,"16,000원"
319,라구뇨끼,"16,000원"
322,파스타,"12,000원"
322,피자,"12,000원"
322,와인,"16,000원"
322,치즈플레이트,"15,000원"
322,하몽,"15,000원"
322,프리미엄등심스테이크,"25,000원"
324,바스크치즈케이크,"5,300원"
324,크로플,"9,000원"
324,아메리카노,"4,500원"
324,라떼,"5,000원"
324,알코올,변동
325,아메리카노,"4,000원"
325,달고나라떼,"6,000원"
325,흑임자라떼,"6,000원"
325,쑥라떼,"6,000원"
325,말차라떼,"6,000원"
325,복분자에이드,"6,000원"
325,유자에이드,"6,000원"
326,냉삼겹,"11,000원"
326,삼겹삼합,"33,000원"
326,생오겹,"11,000원"
326,통삼겹,"11,000원"
326,순쫄,"5,000원"
327,곱창 2인분,"26,000원"
327,음료수,"2,000원"
327,소주,"4,000원"
327,맥주,"4,000원"
328,평일점심특선1,"30,000원"
328,설마중 주말특선1,"45,000원"
328,평일점심특선2,"25,000원"
328,설마중 한우코스,"80,000원"
328,설마중 갈비코스,"49,000원"
328,설마중 풀코스한정식,"59,000원"
328,알뜰 도시락,"19,000원"
328,한우불고기 도시락,"25,000원"
328,갈비찜 도시락,"35,000원"
328,양념갈비 도시락,"38,000원"
328,설마중 명품선물세트,"169,000원"
329,카츠8모둠,"17,000원"
329,통생선카츠,"20,000원"
329,등심카츠,"14,000원"
329,참.연.아 Bowl,"18,000원"
329,카츠8 후토마끼,"28,000원"
330,Bust Burger,"12,900원"
331,저녁코스 A,"33,000원"
331,저녁코스 B,"39,000원"
331,저녁코스 C,"60,000원"
331,광어사시미(추가메뉴),"10,000원"
331,연어사시미(추가메뉴),"10,000원"
331,참다랑어뱃살(추가메뉴),"20,000원"
331,새우튀김(추가메뉴),"20,000원"
331,도미머리(소금구이),"20,000원"
331,점심코스 A,"20,000원"
331,점심코스 B,"28,000원"
331,모듬초밥A,"25,000원"
331,모듬초밥B,"35,000원"
331,회덮밥,"20,000원"
333,롱블랙,"3,800원"
333,PLAIN BAGEL,"2,500원"
333,OTHER BAGEL,"2,800원"
333,볼케이노 베이글샌드위치,"6,800원"
333,볼케이노 피그 베이글샌드위치,"7,500원"
333,어니언럭스,"9,500원"
334,일반떡볶이,"4,000원"
334,즉석떡볶이,"3,500원"
334,라면사리,"2,500원"
334,라면+쫄면사리,"4,000원"
334,무침군만두 4개,"3,000원"
335,브런치플레이트,"13,000원"
335,시그니처스타일의 까르보나라,"14,000원"
335,시저샐러드,"9,000원"
335,스크램블에그와 오늘의 빵,"9,000원"
335,아보카도 오픈토스트,"12,000원"
335,플레인 프렌치토스트,"9,000원"
335,시그니처프렌치토스트,"13,000원"
335,고르곤졸라,"11,000원"
335,살라미피자,"13,000원"
335,마르게리타피자,"12,000원"
335,루꼴라피자,"14,000원"
335,트러플머쉬룸피자,"13,000원"
335,볼로네제,"12,000원"
335,봉골레,"12,000원"
335,과일주스,변동
337,히쯔마부시,"36,000원"
337,마루심 눈꽃 세트,"49,000원"
337,특 히쯔마부시,"45,000원"
337,미니 히쯔마부시,"21,000원"
337,특 우나동,"45,000원"
337,우나동,"36,000원"
337,마루심 무지개 세트,"48,000원"
337,장어 한마리 정식,"36,000원"
337,장어 소금 구이,"36,000원"
337,장어 소스 구이(2마리),"72,000원"
337,모듬회,"48,000원"
337,회 정식,"25,000원"
337,계란말이,"15,000원"
337,장어간,"11,000원"
338,LUNCH 코스,"43,000원"
338,단품요리,"12,000~45,000"
338,DINNER 쉐어 코스,"110,000원"
339,모던눌랑케이지,"32,000원"
339,모던눌랑 상하이롤 플래터,"32,000원"
339,크랩 타워 라이스,"19,000원"
339,민트&라임 슈림프,"36,000원"
339,상하이 핑크,"12,000원"
339,"모던눌랑 평일코스메뉴(35,000원~)","35,000원"
339,"모던눌랑 주말코스메뉴(55,000원~)","55,000원"
339,로멘틱코스,"55,000원"
340,런치 코스,"60,000원"
340,디너 코스,"120,000원"
341,치즈감자전,"23,000원"
341,마늘수육&갓김치,"25,000원"
341,모듬전,"26,000원"
341,해물파전,"21,000원"
341,감자전,"17,000원"
341,새우전,"23,000원"
341,육전&어리굴젓,"24,000원"
341,맑은 조개탕,"23,000원"
341,땡초 유부전골,"22,000원"
341,돼지고기 김치전골,"19,000원"
341,김치칼제비,"19,000원"
341,트러플 짜파게티,"6,000원"
341,낙치초무침&소면,"26,000원"
341,명전 양념꽃게장,"26,000원"
341,해물떡볶이,"19,000원"
342,디너,"178,000원"
342,런치,"88,000원"
343,2 Persons Set,"120,000원"
343,4 Persons Set,"185,000원"
343,Aranchini 3pcs,"18,000원"
343,Ricotta Salad with Kombucha Dressing,"21,000원"
343,Polpo Salad,"32,000원"
343,Puttanesca,"25,000원"
344,아메리카노,"4,500원"
344,라떼,"5,000원"
344,바닐라라떼,"5,500원"
344,부라타 샐러드,"15,000원"
344,오믈렛,"15,000원"
344,에그 배네딕트,"15,000원"
344,프렌치 토스트,"15,000원"
344,아보카도 토스트,"16,000원"
344,라구펜네 파스타,"18,000원"
345,딸기수플레,"19,000원"
346,2인 Set (Couple),"120,000원"
346,4인 Set (Familiy),"185,000원"
346,Tagliata Di Manzo (200g),"80,000원"
346,Iberico Cutlet (250g),"38,000원"
346,Lasagna,"25,000원"
346,Gorgonzola,"26,000원"
346,Scoglio,"27,000원"
346,Aranchini 3pcs,"18,000원"
346,Ricotta Salad with Kombucha Dressing,"21,000원"
348,한우 양념갈비 (250g),"53,000원"
348,울릉모둠구이(1인 200g),"100,000원"
348,평양물냉면,"13,000원"
348,울릉골동면(나물비빔면),"15,000원"
348,울릉회비빔면,"15,000원"
348,울릉 오징어 솥밥,"15,000원"
348,울릉효종갱,"17,000원"
348,울릉육해 비빔밥,"25,000원"
348,한우안심 (130g),"68,000원"
348,등심(130g),"58,000원"
348,프라임등심 (130g),"72,000원"
348,본갈비 (130g),"72,000원"
348,특수부위 (130g),"74,000원"
348,콜키지 - 1병까지 무료,변동
348,런치 코스(점심 한정),"150,000원"
349,Signature Coctail,"15,000원"
349,Cheese platter,"15,000원"
349,와인,"39,000~129,000"
349,Single Malt,"9,000~520,000"
349,Blended & Bourbon,"89,000~580,000"
349,COGNAC,"190,000~5,000,000"
349,Classic,"8,000~10,000"
349,VODKA,"69,000~180,000"
349,GIN,"89,000~200,000"
349,TEQUILA,"99,000~280,000"
349,Liqueur,"99,000~170,000"
349,Beer,"8,000~16,000"
349,Thin Pizza,"16,000원"
349,Cream Potato Gnocci,"16,000원"
349,Cod in white wine sauce,"28,000원"
350,플랫브래드,"12,000원"
350,로제파스타,"11,000원"
350,커피&티,변동
350,크림스프파스타,"12,000원"
351,아인슈페너,"5,300원"
351,초코,"5,000원"
351,말차,"5,000원"
351,흑임자,"5,000원"
351,버터카라멜,"5,500원"
351,블루베리에이드,"5,000원"
351,레몬유자에이드,"5,000원"
351,체리에이드,"5,000원"
351,비지엠 브라우니,"3,000원"
352,돈까스,"10,000원"
352,비후까스,"17,000원"
352,생선까스,"12,000원"
352,치킨까스,"10,000원"
352,히레까스,"12,000원"
353,My AmericanBreakfast,"15,800원"
353,"Hello, French","15,800원"
353,Farmers Souffle Omelette,"17,000원"
353,Eggs Benedict,"17,800원"
353,Meatball Tomato Stew,"23,800원"
353,Snowing Lemon Tree(저녁메뉴),"18,000원"
353,Wonderful Greenery Noodle,"19,800원"
354,점심 / 2020년 10월부터,"150,000원"
354,저녁 / 2020년 10월부터,"260,000원"
354,VIP 프라이빗 라이브룸 / 2020년 10월부터,"200,000~300,000"
355,호라이즌 샐러드,"17,500원"
355,햄 & 치즈 샌드위치,"18,500원"
355,에그 & 베이컨 와플,"18,000원"
355,하야시 오므라이스,"22,000원"
355,호라이즌 팥빙수,"11,000원"
355,Americano,"5,500원"
355,Dalgona Coffee,"8,000원"
355,Secret Balance,"10,000원"
355,Green Detox,"12,000원"
356,샌드위치,변동
359,Lunch,"8,000원"
359,Dinner,"10,000~14,000"
361,보타르가 & 우니 (Bottarga & Uni),"31,000원"
361,토마호크 스테이크 2인코스 (Tomahawk Steak Course for Tow),"154,000원"
361,런치 코스 (Lunch Course) 단품 +,"9,000원"
361,디너 코스 (Dinner Course) 단품 +,"25,000원"
361,시저 샐러드 (Caesar salad),"19,000원"
361,아보카도 판자넬라 (Avocado Panzanella),"21,000원"
361,까넬로니파스타 (Cannelloni Pasta),"32,000원"
361,감자뇨끼 (Potato Gnocchi),"25,000원"
361,대구 라자냐 (Cod fish Lasagna),"25,000원"
361,시금치 관자 리소토 (Spinach Scallop Risotto),"25,000원"
361,제철생선 요리 (Seasonal fish dishes),"36,000원"
361,토마호크 스테이크(700g+) (Tomahawk Steak),"118,000원"
361,양파스프 (French Onion Soup),"8,000원"
361,치즈 아란치니 (Cheese Arancini) 1piece,"4,000원"
361,엘본 스테이크 (L-bone Steak) 750g+,"129,000원"
362,런치코스,"55,000원"
362,디너코스,"130,000원"
363,콰트로 스타지오네,"23,500원"
363,콰트로 포르마지,"22,000원"
363,엑스트라 마르게리따,"22,000원"
363,카프리쵸사,"21,500원"
363,감베리,"21,000원"
363,마르게리따,"19,000원"
363,디아볼라,"19,500원"
363,콰트로 풍기,"21,000원"
363,마레 뽀모도로,"23,000원"
363,봉골레 비앙코,"18,500원"
363,감베리 에 루꼴라,"19,500원"
363,감베리 크레마,"17,500원"
363,버팔로 뽀모도로,"18,500원"
364,마르게리따 피자,"22,000원"
364,프로슈토에루꼴라 피자,"29,000원"
364,봉골레스파게티,"23,000원"
365,기름떡볶이,"15,000원"
365,닭목살구이,"14,000원"
365,스튜같은 갈비찜,"21,000원"
365,아스파라거스,"12,000원"
366,장꼬방찌개,"8,000원"
366,계란말이,"8,000원"
366,장꼬방구이,"9,000원"
366,장꼬방찌개(포장),"7,000원"
366,계란말이포장),"8,000원"
367,사천식해물특밥,"9,000원"
367,탕수육(소),"18,000원"
367,간짜장,"7,000원"
367,삼선(통낙지)짬뽕,"9,000원"
367,삼선볶음밥,"8,000원"
367,잡탕밥,"15,000원"
367,깐풍기,"22,000원"
367,유산슬,"28,000원"
367,어향동고,"37,000원"
367,오향장우육,"38,000원"
367,유린기,"22,000원"
367,전가복,"55,000원"
369,플레인 피낭시에,"2,500원"
369,코코넛피낭시에,"2,700원"
369,무화과피낭시에,"2,700원"
369,쑥크럼블 피낭시에,"2,700원"
369,발로나 초코 피낭시에,"2,700원"
369,카라멜 피칸 피낭시에,"2,700원"
369,아메리카노,"3,500원"
369,로얄 블랜드 TEA,"4,000원"
370,찜갈비,"35,000원"
370,와사비보쌈,"27,000원"
370,"게,새 튀김","16,000원"
370,커리크림계란말이,"16,000원"
370,감자전,"17,000원"
370,점심-알밥,"8,000원"
370,점심-제육덮밥,"8,000원"
370,점심-마파두부밥,"8,000원"
370,점심-장칼국수,"8,000원"
370,점심-연어덮밥,"9,000원"
371,착한 삼겹살,"15,000원"
371,대통령상 목살,"15,000원"
371,1+ 특고기,"13,000원"
371,생 덜미살,"13,000원"
371,갈매기살,"16,000원"
371,친환경 가브리살,"16,000원"
371,관자와 묵은지,"11,000원"
371,묵은지 육회 국수,"10,000원"
373,갯벌장어,"75,000원"
373,송강정식,"16,000원"
373,복요리,"12,000원"
373,찜정식,"35,000원"
373,특정식,"70,000원"
373,복사시미코스,"180,000원"
373,복튀김,"45,000원"
374,사케동 플러스,"13,000원"
374,스페셜방배텐동,"15,000원"
374,훈감텐동(튀김덮밥),"10,000원"
374,사케동(연어회덮밥),"9,000원"
374,오늘의텐동,"13,000원"
374,사케우니동,"17,000원"
376,화이트 할라피뇨,"33,000원"
376,피그 앤 올리브,"34,000원"
376,치즈,"33,000원"
376,소시지와 버섯,"33,000원"
376,페퍼로니,"32,000원"
376,이탈리안밤,"35,000원"
376,표고 & 블루치즈,"35,000원"
376,카붐,"35,000원"
377,런치 스시코스,"50,000원"
377,런치 스페셜코스,"60,000원"
377,런치 사시미코스,"70,000원"
377,런치 오마카세,"75,000원"
377,디너 스시코스,"110,000원"
377,디너 사시미코스,"140,000원"
377,디너 스시오마카세,"140,000원"
377,디너 룸오마카세,"125,000원"
378,아메리카노,"5,000원"
378,무화과 폼라떼,"6,000원"
378,더치 체리,"6,000원"
378,초코케익그람,"5,700원"
378,레몬치즈 케익그람,"5,700원"
378,딸기 케익그람,"5,700원"
378,티라미수 케익그람,"5,700원"
378,플루토,"8,000원"
379,Aperol Spritz | 아페롤 스프리츠,"18,000원"
379,Negroni | 네그로니,"22,000원"
380,스테이크덮밥정식,"12,000원"
380,장정정 한판 플래터,"33,000원"
380,숯불고기덮밥정식,"9,000원"
380,칠리새우덮밥정식,"10,000원"
380,갈비통새우완탕면정식,"9,000원"
380,장정정 큰판 플래터,"44,000원"
380,크림치즈 새우퐁듀,"22,000원"
380,숯불모듬꼬치,"18,000원"
380,쿠시카츠(꼬치튀김),"18,000원"
380,코다와리 오뎅탕,"20,000원"
380,메로구이,"21,000원"
380,연어 사시미,"24,000원"
380,돼지고기 숙주볶음,"12,000원"
380,간장새우 10마리,"15,000원"
380,시샤모구이 5마리,"8,000원"
383,구들차림상,"59,000원"
383,회,"18,000원"
383,삼합육회,"21,000원"
383,곶감치즈말이,"14,000원"
383,가리비관자전,"19,000원"
383,전복전,"20,000원"
385,관서식 스키야키,"19,000원"
385,해신탕,"65,000~99,000"
385,관동식 스키야키,"15,000원"
385,한우육회 텐동,"15,000원"
385,장어구이 텐동,"18,000원"
385,해물 뚝배기,"20,000원"
386,가츠덮밥,"10,000원"
386,새우튀김덮밥,"11,000원"
386,믹스덮밥,"12,000원"
386,야키니쿠동,"13,000원"
386,생연어덮밥,"13,000원"
386,김치치즈가츠덮밥,"12,000원"
386,김치돈가츠나베,"12,000원"
386,안심가츠정식,"13,000원"
386,치즈가츠정식,"12,500원"
386,소고기치즈가츠정식,"14,000원"
386,알쌈리조또,"14,000원"
386,명란바질오일파스타,"15,000원"
386,차돌중화크림파스타,"18,000원"
386,살치살크림파스타,"16,000원"
386,리코타치즈샐러드,"10,000원"
387,부라타 샐러드,"16,000원"
387,랜치 샐러드,"19,000원"
387,"구운 아스파라거스와 수란, 프레슈토","23,000원"
387,오늘의 스프,"9,000원"
387,연어 오픈 샌드위치,"9,000원"
387,파스트라미 오픈 샌드위치,"12,000원"
387,토마토 & 부라타 빠뜨필로,"19,000원"
387,브런치 플레터,"14,000원"
387,케이퍼 오일 한치 파스타,"23,000원"
387,볼로네제,"19,000원"
387,로스티드 허브치킨,"29,000원"
389,런치 클래식 (4 or 5코스),"72,000원"
389,디너 트래디션 (4코스),"84,000원"
389,런치 3코스,"45,000원"
389,디너 트래디션 (3코스),"69,000원"
391,런치 슈하스코 (9종 무한제공),"43,000원"
391,디너 슈하스코 (15종 무한제공),"58,000원"
392,울랄라하우스 멤버쉽,변동
393,2인세트,"86,000원"
393,4인세트,"170,000원"
393,한우 1++ 꽃등심,"59,000원"
393,한우 1++ 안심,"63,000원"
393,한우 1++ 살치살,"66,000원"
393,한우 1++ 토시살,"66,000원"
393,한우 1++ 새우살,"66,000원"
393,한우 1++ 생차돌박이,"45,000원"
393,한우 로스편채,"62,000원"
393,육회,"38,000원"
393,제주 갈치구이(2인),"48,000원"
393,장지녕 간장게장,"37,000원"
393,양념 꽃게장,"25,000원"
393,궁중 찜갈비,"25,000원"
393,양념 찜갈비,"25,000원"
394,Lunch,"78,000~185,000"
394,Dinner,"155,000~230,000"
394,Vegetarian Menu,"98,000~155,000"
395,베이글,변동
396,아메리카노,"4,300원"
396,더티초코,"4,700원"
396,에스프레소,"3,500원"
396,플랫화이트,"4,800원"
396,바닐라더블,"5,200원"
396,그린티더블,"5,200원"
396,아우어에어,"5,500원"
396,차이라떼,"4,800원"
396,모카,"4,800원"
396,얼그레이라떼,"4,800원"
396,로얄밀크티,"5,300원"
396,빨미까레,"3,900원"
396,잡곡크림빵,"4,200원"
396,단팥 슈크림,"3,700원"
396,버터 프레첼,"3,900원"
397,김부각 네기도로 타르타르,변동
