res_id,rtr_pic_loc
"(7,)",https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190607_63%2F1559901659286U2nBX_PNG%2FNLB-e-ZfrbEZ0AFVviC4snY8.png
"(7,)",https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190607_258%2F1559901659335Cb6ED_PNG%2FvKGQye5T0Lp6VeAgGDXHtbGK.png
"(8,)",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200713_204%2F15946451269512XORF_JPEG%2FGA5MdBk6X3P1b9D4sZdg7wlZ.JPG.jpg
"(8,)",https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=http%3A%2F%2Fblogfiles.naver.net%2FMjAyMDEyMDhfOTUg%2FMDAxNjA3NDEyOTUzNTQx.mYHoApfvAma7hEQQuwmLrJY9BHlHR1g8Ewvx0kwLwiog.hox7b4Bhd9aLOVJ01PUsZ7PZyxXHG2oeYM1gTf3PLuMg.JPEG.1127lucy%2FIMG_8259.jpg
"(8,)",https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=http%3A%2F%2Fblogfiles.naver.net%2FMjAyMDEyMDhfNiAg%2FMDAxNjA3NDEyNzg1NTgx.szbSR7CtXoeE9YBQtb9WMGXut0YVvjxjWJVVnzRgwEMg.NTpiL7ttgHFhCTgodlpp1BQALO0c9YY-CGaGSDv2Plog.JPEG.1127lucy%2FIMG_8254.jpg
"(8,)",https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=http%3A%2F%2Fblogfiles.naver.net%2FMjAyMDEyMDhfMTgx%2FMDAxNjA3NDEyODY3NjA0.gHC-K1WPwtmc8Xi_TQurqUy4WtxvB2j6ETej1dhdYC0g.CEFm8Dg7rrKGlyHVOmONJBs_ay-ThSvT-FBOZjskuGog.GIF.1127lucy%2F1635814129.g
"(8,)",https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=http%3A%2F%2Fblogfiles.naver.net%2FMjAyMTAxMTlfMTIx%2FMDAxNjExMDQyNDMyMTY1.uj05Kic94JKYhR6TtJ_PsTtYMydyEGEpQ0uxxLK3IpAg.ijkasipH0mxcCxKgHgIfWhiji90HM7MZW6qTEif4AwIg.JPEG.syrd845%2FKakaoTalk_20210119_161703705_04.jpg
"(9,)",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200710_32%2F1594365694136YEpww_JPEG%2FKL6NoLli8Ounchlm27S-3k0S.jpg
"(9,)",https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200713_241%2F1594630144129VAGJE_JPEG%2FckNgtexCEAwFWWoESnqMK9Ej.jpg
"(9,)",https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200713_116%2F1594630150283lHE15_JPEG%2Fbf7_js2Jp7wiXMiIwOz511gf.jpg
"(9,)",https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200713_62%2F1594630157302TJHay_JPEG%2Fwb6oqp2Ojy16nvZhioYDBibM.jpg
"(9,)",https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200713_82%2F1594630164811iLAj0_JPEG%2Fsm5m43qfhYqwstYrMB1z1cQP.jpg
"(10,)",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20191101_235%2F15726054695090ecWw_JPEG%2FYQ4tVNQTdEswxOw99a6SY8TO.jpeg.jpg
"(10,)",https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190911_91%2F1568168680870U5WEL_JPEG%2FVnwbmUGjaphg-g_mqjnwuDOY.jpg
"(10,)",https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20191101_142%2F1572605512099jtaMK_JPEG%2Fw7BhQuszBNfnFg0hmj6325vZ.jpeg.jpg
"(10,)",https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190726_196%2F1564131093048va5c0_JPEG%2FPeuijGtjX6kgZsTVCYiMxtdl.jpg
"(10,)",https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190726_201%2F1564131093024jKMjw_JPEG%2FMhdPfLTsY47HDdQjUfTWwEi0.jpg
"(11,)",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210104_28%2F1609754037091zC5ER_PNG%2F%25B0%25A1%25BB%25EA%25C0%25E7%25B4%25C9%25C1%25A1.png
"(11,)",https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20201231_114%2F1609397773664XM0jM_PNG%2F%25C1%25A6%25B8%25F1_%25BE%25F8%25C0%25BD2.png
"(11,)",https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20201112_50%2F1605171551196vXHdv_JPEG%2Ft2x3qEArJ4p5b6dBTZe7ugyk.jpg
"(11,)",https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20201112_74%2F1605171551663E9F6B_JPEG%2Fuypnf7rUgu1vbsx0mxwAu3NJ.jpg
"(11,)",https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20201112_103%2F16051715518981lDKr_JPEG%2FkQsUCIBLwQORqhVGxtYeNUL8.jpg
"(12,)",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20180718_76%2F1531873132073lKbDB_JPEG%2FJICLWLDgVEfNJTxE-Kdt8kD8.jpg
"(12,)",https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=http%3A%2F%2Fblogfiles.naver.net%2FMjAyMDEyMjlfMzAg%2FMDAxNjA5MjA2NTQ0NjI4.xwcFkPC0mokVnOw4M5Ze5hdyITT1iqKzRsi8MPV8gKQg.QTeek4045CZdWG-omTSe13yUPyQBdQZRIadAIXFSmagg.JPEG.wjy96330%2FIMG_1435.jpg
"(12,)",https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=http%3A%2F%2Fblogfiles.naver.net%2FMjAyMDEyMjlfMjk5%2FMDAxNjA5MjA2NTQ0NDQ0.MNdXJtyyiKkAZXYnmClcbtBFv9pVJEk2FFkkxHvdjuUg.BVZnQx2b6EHzjaznKb8QqPl_j6qACmRoWvTh7BNvHogg.JPEG.wjy96330%2FIMG_1436.jpg
"(12,)",https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=http%3A%2F%2Fblogfiles.naver.net%2FMjAyMDEyMjlfMTc5%2FMDAxNjA5MjA2NTQ0NTQx.iCp1pO6ZRhjFfqg_TxZtLc24RdGAkaXqJGZpIbxiULIg.onFoaRfhJ8_RJRW6Wgyv7CEXym0tohTRcz2xuZ5XEaQg.JPEG.wjy96330%2FIMG_3047.jpg
"(12,)",https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=http%3A%2F%2Fblogfiles.naver.net%2FMjAyMDEyMjlfMTMw%2FMDAxNjA5MjA2NTQ0NTI1.A4iMoc5cviWDwEdt0ry2dPJ1b3U6CQWE3ABPDnBsP08g.FCjnxOGycU3HYI8crNbmsQEtKguBFC6Dk2D3F55nX2Mg.JPEG.wjy96330%2FIMG_2069.
"(13,)",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20170411_15%2F1491882636740Hhywt_JPEG%2F2.jpg
"(13,)",https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20170411_124%2F1491882636812YlPLH_JPEG%2Fimage.
"(13,)",https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20170411_190%2F149188263688506trs_JPEG%2F_.jpg
"(13,)",https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20170411_169%2F1491882636957UFwU5_JPEG%2Fimage.
"(13,)",https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20170411_44%2F1491882637027aHO7F_JPEG%2Fimage.
"(14,)",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190713_113%2F1563013253168aqT1K_JPEG%2F40chXCvAmn8qmAzZuazft2vV.jpg
"(14,)",https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190713_120%2F1563013253261K3y8h_JPEG%2FxpT1bk8YqhQ7De6kVY1OLfxT.jpg
"(14,)",https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190713_51%2F1563013253196ow5w3_JPEG%2FIr5r2SbZi0WRzn7leCB9vsUl.jpg
"(14,)",https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190713_244%2F1563013253227UHxIm_JPEG%2F9k0FETM-CC7VJc_OGfs7Jpcr.jpg
"(14,)",https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190713_217%2F15630132531933MrU9_JPEG%2F85TOmVGpY53MO3bSKIIL4c-0.jpg
"(15,)",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20170411_192%2F1491889892041FcvuI_JPEG%2F186360627546593_5.jpeg
"(15,)",https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20170411_20%2F1491889891558379la_JPEG%2F186360627546593_0.jpeg
"(15,)",https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210222_271%2F1613997688396KDcjg_PNG%2F5B0_S7jUwofEkPMrDUB3YjpY.png
"(15,)",https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20170411_97%2F1491889891692mBBsc_JPEG%2F186360627546593_1.jpeg
"(15,)",https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20170411_226%2F1491889891780e5lIl_JPEG%2F186360627546593_2.jpeg
"(16,)",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190330_134%2F155392060375270Ge2_JPEG%2F0NBtDBLd5bwZW73vHB_HEOKM.jpg
"(16,)",https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190330_218%2F1553920609072d9t4E_JPEG%2FEmOM2CFo6aPWVS4g8tAqZNwh.jpg
"(16,)",https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190330_138%2F15539220144729G94E_JPEG%2FSml2Fo4Tt6qw3wYR2DDAjI36.jpg
"(16,)",https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190330_28%2F1553922015123X3Lvl_JPEG%2FuRhoNwVpa6_vCVMVI4Sa1QLh.jpg
"(16,)",https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190330_282%2F1553922015633dLzRQ_JPEG%2FoNpJJMs2-LSxOG8TzGq9prGc.jpg
"(17,)",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20171226_256%2F1514293493569KhtXn_JPEG%2F_CVErYRYRc0uyuHzM_1HOGYu.JPG.jpg
"(17,)",https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20171226_164%2F1514293482909CYiQj_JPEG%2Fyje9Sfrs9vq16315aSJXdQfP.JPG.jpg
"(17,)",https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20150901_5%2F1441045334013WgOtN_JPEG%2FSUBMIT_1434054194072_36174409.jpg
"(17,)",https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20150901_139%2F1441045333801muGgu_JPEG%2FSUBMIT_1434054151992_36174409.jpg
